0.14999999999999999,3848.8500000000004
0.151,4151.5
0.152,4828.3999999999996
0.153,5687.8000000000002
0.154,7757.8000000000002
0.155,9709.9500000000007
0.156,9220.1499999999996
0.157,8233.7000000000007
0.158,7836.3500000000004
0.159,7921.8000000000002
0.16,8520.1499999999996
0.161,9615.0
0.16200000000000001,10966.5
0.16300000000000001,12383.0
0.16400000000000001,13432.0
0.16500000000000001,16807.0
0.16600000000000001,19154.0
0.16700000000000001,18167.5
0.16800000000000001,19477.5
0.16900000000000001,24103.0
0.17000000000000001,28862.0
0.17100000000000001,31179.0
0.17200000000000001,32648.500000000025
0.17300000000000001,34416.000000000051
0.17400000000000002,38609.000000000182
0.17500000000000002,45874.500000000218
0.17600000000000002,53112.500000000182
0.17700000000000002,60597.500000000233
0.17800000000000002,67944.000000000175
0.17900000000000002,71941.000000000044
0.18000000000000002,78710.00000000032
0.18100000000000002,93890.500000000524
0.18200000000000002,103410.00000000001
0.18300000000000002,103660.0
0.18400000000000002,99569.499999999767
0.18500000000000003,101119.50000000032
0.18600000000000003,115765.00000000049
0.18700000000000003,131890.00000000041
0.18800000000000003,145545.00000000035
0.18900000000000003,158485.00000000035
0.19000000000000003,169415.00000000026
0.19100000000000003,183180.00000000052
0.19200000000000003,191239.99999999994
0.19300000000000003,182994.99999999962
0.19400000000000003,208340.0000000018
0.19500000000000003,245740.00000000029
0.19600000000000004,264175.00000000076
0.19700000000000004,281825.00000000023
0.19800000000000004,285960.0
0.19900000000000004,296890.00000000064
0.20000000000000004,323205.00000000087
0.20100000000000004,354600.00000000087
0.20200000000000004,376200.00000000029
0.20300000000000004,403785.00000000186
0.20400000000000004,449735.00000000268
0.20500000000000004,480300.00000000076
0.20600000000000004,499475.0000000014
0.20700000000000005,548220.00000000407
0.20800000000000005,639935.00000000617
0.20900000000000005,841620.0000000163
0.21000000000000005,1138930.0000000168
0.21100000000000005,1419850.0000000144
0.21200000000000005,1497949.9999999942
0.21300000000000005,1488950.0000000047
0.21400000000000005,1690650.0000000177
0.21500000000000005,1759949.99999999
0.21600000000000005,1580649.99999999
0.21700000000000005,1560800.0000000077
0.21800000000000005,1840350.0000000233
0.21900000000000006,2109000.0000000065
0.22000000000000006,2177400.0000000009
0.22100000000000006,2007849.9999999802
0.22200000000000006,2061450.0000000258
0.22300000000000006,2602750.0000000345
0.22400000000000006,2818049.9999999898
0.22500000000000006,2570399.9999999828
0.22600000000000006,2118299.9999999669
0.22700000000000006,1832500.0000000014
0.22800000000000006,2122400.0000000307
0.22900000000000006,2302349.9999999893
0.23000000000000007,2306300.0000000112
0.23100000000000007,2381649.9999999972
0.23200000000000007,2408000.0000000061
0.23300000000000007,2264049.9999999781
0.23400000000000007,1933899.9999999816
0.23500000000000007,2088250.000000048
0.23600000000000007,2310499.9999999893
0.23700000000000007,2241649.9999999995
0.23800000000000007,2088499.9999999751
0.23900000000000007,1988700.0000000084
0.24000000000000007,1933249.9999999825
0.24100000000000008,2103250.0000000456
0.24200000000000008,2820350.0000000736
0.24300000000000008,3168049.9999999842
0.24400000000000008,2945549.9999999786
0.24500000000000008,2549599.9999999553
0.24600000000000008,2305400.0000000037
0.24700000000000008,2446550.0000000196
0.24800000000000008,2336849.9999999623
0.24900000000000008,2357150.0000000414
0.25000000000000011,2690950.0000000191
0.25100000000000011,2451399.9999999278
0.25200000000000011,2022849.9999999772
0.25300000000000011,2150850.0000000512
0.25400000000000011,2567150.000000041
0.25500000000000012,3208200.000000101
0.25600000000000012,4183850.0000001155
0.25700000000000012,5248900.0000001211
0.25800000000000012,5787149.9999999981
0.25900000000000012,5292749.999999892
0.26000000000000012,4378149.999999905
0.26100000000000012,4050100.0000000219
0.26200000000000012,4468000.0000000708
0.26300000000000012,6223800.0000003194
0.26400000000000012,9598900.0000004303
0.26500000000000012,11606500.000000015
0.26600000000000013,11599999.999999983
0.26700000000000013,11556000.000000007
0.26800000000000013,11426499.999999965
0.26900000000000013,11151499.999999974
0.27000000000000013,11694500.000000145
0.27100000000000013,11359499.99999978
0.27200000000000013,9744399.9999998622
0.27300000000000013,9100049.9999999963
0.27400000000000013,7603049.9999996722
0.27500000000000013,7108650.0000002179
0.27600000000000013,9654750.0000003465
0.27700000000000014,11010999.999999953
0.27800000000000014,9081699.9999996182
0.27900000000000014,5656599.9999996219
0.28000000000000014,4162600.0000000466
0.28100000000000014,6998450.0000007283
0.28200000000000014,11606750.000000659
0.28300000000000014,14037000.000000149
0.28400000000000014,12678499.999999398
0.28500000000000014,9203999.9999994449
0.28600000000000014,11223000.000001227
0.28700000000000014,15224500.000000104
0.28800000000000014,15212999.999999892
0.28900000000000015,18364000.000001159
0.29000000000000015,24812000.000000991
0.29100000000000015,27309499.999999844
0.29200000000000015,25474999.999999546
0.29300000000000015,24428500.000000104
0.29400000000000015,24125999.999999795
0.29500000000000015,24535000.000000343
0.29600000000000015,24553499.999999665
0.29700000000000015,23492999.999999981
0.29800000000000015,22473999.99999968
0.29900000000000015,21935500.000000142
0.30000000000000016,20884499.999999508
0.30100000000000016,20226000.000000272
0.30200000000000016,21820000.000000257
0.30300000000000016,25634500.000001013
0.30400000000000016,28256499.999999862
0.30500000000000016,27660499.99999994
0.30600000000000016,26579499.999999698
0.30700000000000016,27046000.000000454
0.30800000000000016,28332999.999999974
0.30900000000000016,25595499.999999117
0.31000000000000016,25849500.000000969
0.31100000000000017,31225500.00000082
0.31200000000000017,31999499.999999437
0.31300000000000017,31322500.000000339
0.31400000000000017,31483999.999999717
0.31500000000000017,29938499.999999769
0.31600000000000017,29252500.0
0.31700000000000017,32507500.000001084
0.31800000000000017,33239999.999999162
0.31900000000000017,31775500.00000035
0.32000000000000017,35014500.00000073
0.32100000000000017,34759999.999999188
0.32200000000000017,32068499.999999918
0.32300000000000018,31185999.999999791
0.32400000000000018,32854000.000000767
0.32500000000000018,37809500.000000887
0.32600000000000018,42862000.000000797
0.32700000000000018,44638499.999999791
0.32800000000000018,43208499.999999732
0.32900000000000018,45710500.000001103
0.33000000000000018,47983499.999999657
0.33100000000000018,45781999.999999613
0.33200000000000018,44370499.999999918
0.33300000000000018,43351499.999999747
0.33400000000000019,43444000.000000291
0.33500000000000019,43947999.999999881
0.33600000000000019,40496499.999998972
0.33700000000000019,38149000.000000246
0.33800000000000019,40736500.000000611
0.33900000000000019,43423500.000000283
0.34000000000000019,45398500.000000373
0.34100000000000019,44605999.999999359
0.34200000000000019,44282500.000000529
0.34300000000000019,44901499.999999672
0.34400000000000019,40343499.999998607
0.3450000000000002,40080500.000001475
0.3460000000000002,43099999.999999866
0.3470000000000002,42233499.999999747
0.3480000000000002,41558999.999999955
0.3490000000000002,41283999.999999925
0.3500000000000002,44814000.000001647
0.3510000000000002,46886499.999999277
0.3520000000000002,43603499.999999262
0.3530000000000002,44839500.000001281
0.3540000000000002,49532000.000000797
0.3550000000000002,49808999.999999322
0.35600000000000021,45218499.999998637
0.35700000000000021,39465999.999998808
0.35800000000000021,34413499.999998949
0.35900000000000021,38921000.000003055
0.36000000000000021,45324999.999999791
0.36100000000000021,42714499.999999046
0.36200000000000021,43338000.000001229
0.36300000000000021,46082499.999999993
0.36400000000000021,46434000.000000164
0.36500000000000021,50017000.000001423
0.36600000000000021,55099500.000000834
0.36700000000000021,55746499.999999456
0.36800000000000022,52696999.999999188
0.36900000000000022,53759500.000001281
0.37000000000000022,54636999.999999106
0.37100000000000022,53459000.000000373
0.37200000000000022,51495499.999998756
0.37300000000000022,45608999.999998629
0.37400000000000022,42060499.999999799
0.37500000000000022,45336500.000001654
0.37600000000000022,49601000.000000238
0.37700000000000022,54683500.000002019
0.37800000000000022,60274500.000000462
